seq,type,date,time,location,LatLng
626,住宅竊盜,1050102,10~12,台北市中正區龍興里三元街1 ~ 30號,"25.0298591,121.50854179999999"
627,住宅竊盜,1050102,16~18,台北市中山區松江路235巷1~30號,"25.0589871,121.53384249999999"
628,住宅竊盜,1050102,19~21,台北市中正區愛國西路1~30號,"25.0356043,121.51429529999996"
629,住宅竊盜,1050103,13~15,台北市信義區興隆里逸仙路50巷1~30號,"25.0406161,121.56301989999997"
630,住宅竊盜,1050103,16~18,台北市大安區錦華里杭州南路二段93巷1~30號,"25.0284647,121.52295019999997"
631,住宅竊盜,1050103,19~21,台北市中山區新生北路二段58巷1~30號,"25.0552809,121.52701309999998"
632,住宅竊盜,1050104,07~09,台北市內湖區康樂街136巷29弄31~60號,"25.072837,121.61799199999996"
633,住宅竊盜,1050104,19~21,台北市大安區虎嘯里敦化南路二段151~180號,"25.0236949,121.54834570000003"
634,住宅竊盜,1050104,22~24,台北市松山區南京東路五段251巷46弄1~30號,"25.0537829,121.56506549999995"
635,住宅竊盜,1050105,13~15,台北市內湖區康寧路一段301~330號,"25.0790643,121.59432149999998"
636,住宅竊盜,1050106,01~03,台北市文山區順興里9鄰木新路二段158巷1弄1~30號,"24.983716,121.56708100000003"
637,住宅竊盜,1050106,10~12,台北市中正區南福里寧波西街1~30號,"25.0310232,121.51823739999998"
638,住宅竊盜,1050107,13~15,台北市士林區蘭興里德行東路1~30號,"25.1096146,121.5335159"
639,住宅竊盜,1050107,16~18,台北市士林區蘭興里德行東路1~30號,"25.1096146,121.5335159"
640,住宅竊盜,1050107,19~21,台北市信義區五常里永吉路181~210號,"25.045853,121.57196399999998"
641,住宅竊盜,1050108,22~24,台北市文山區萬隆里羅斯福路五段211~240號,"25.0013529,121.53893300000004"
642,住宅竊盜,1050109,22~24,台北市南港區鴻福里玉成街241~270號,"25.0429569,121.58565109999995"
643,住宅竊盜,1050110,04~06,台北市文山區萬盛里萬盛街91~120號,"25.0055973,121.54279739999993"
644,住宅竊盜,1050110,07~09,台北市北投區奇岩里公館路85巷2弄1~30號,"25.1302713,121.50572599999998"
645,住宅竊盜,1050110,16~18,台北市內湖區康樂街136巷30弄1~30號,"25.0719275,121.61777860000007"
646,住宅竊盜,1050110,19~21,台北市松山區南京東路五段250巷2弄1~30號,"25.0508381,121.56623390000004"
647,住宅竊盜,1050111,16~18,台北市士林區葫蘆里延平北路五段241~270號,"25.0846082,121.50972869999998"
648,住宅竊盜,1050111,16~18,台北市萬華區康定路1~30號,"25.0461223,121.50343650000002"
649,住宅竊盜,1050111,19~21,台北市士林區蘭雅里德行東路1~30號,"25.1085239,121.52844589999995"
650,住宅竊盜,1050112,07~09,台北市士林區天和里天母東路91巷1~30號,"25.1188692,121.53579430000002"
651,住宅竊盜,1050113,04~06,台北市內湖區康樂街220巷2弄1~30號,"25.0760699,121.62030770000001"
652,住宅竊盜,1050113,10~12,台北市大同區至聖里民族西路187巷1~30號,"25.0689233,121.51493069999992"
653,住宅竊盜,1050113,16~18,台北市北投區承德路七段361~390號,"25.118422,121.50256209999998"
654,住宅竊盜,1050113,22~24,台北市南港區九如里研究院路三段10巷1~30號,"25.0351181,121.61396050000008"
655,住宅竊盜,1050114,10~12,台北市大同區雙連里重慶北路二段2巷151~180號,"25.058404,121.513825"
656,住宅竊盜,1050114,22~24,台北市中山區明水路541~570號,"25.078471,121.55184099999997"
657,住宅竊盜,1050115,07~09,台北市南港區合成里忠孝東路六段61~90號,"25.0465706,121.58356879999997"
658,住宅竊盜,1050115,10~12,台北市文山區忠順里14鄰興隆路四段145巷83弄1~30號,"24.9851891,121.56199749999996"
659,住宅竊盜,1050116,10~12,台北市內湖區金湖路331~360號,"25.07352,121.60358999999994"
660,住宅竊盜,1050116,16~18,台北市北投區開明里復興四路1~30號,"25.142415,121.50098300000002"
661,住宅竊盜,1050117,13~15,台北市大安區民輝里八德路2段10巷1 ~ 30號,"25.0443981,121.53426630000001"
662,住宅竊盜,1050118,19~21,台北市內湖區金湖路1~30號,"25.0838795,121.59505949999993"
663,住宅竊盜,1050119,01~03,台北市中山區北安路630巷9弄1~30號,"25.083078,121.54949099999999"
664,住宅竊盜,1050119,13~15,台北市大同區寧夏路121~150號,"25.0603444,121.51464839999994"
665,住宅竊盜,1050119,16~18,台北市文山區興得里興隆路三段31~60號,"24.999923,121.5560868"
666,住宅竊盜,1050120,07~09,台北市萬華區莒光路271~300號,"25.030969,121.49989649999998"
667,住宅竊盜,1050120,10~12,台北市大安區義安里敦化南路2段81巷31~60號,"25.0300712,121.55010830000003"
668,住宅竊盜,1050121,13~15,台北市士林區陽明里凱旋路61~90號,"25.135674,121.54346029999999"
669,住宅竊盜,1050122,16~18,台北市松山區南京東路五段291巷6弄1~30號,"25.0520489,121.56584889999999"
670,住宅竊盜,1050122,22~24,台北市北投區智仁里中和街481~510號,"25.1450942,121.49534510000001"
671,住宅竊盜,1050123,07~09,台北市信義區雙和里吳興街284巷24弄61~90號,"25.02295,121.561644"
672,住宅竊盜,1050124,13~15,台北市文山區興昌里辛亥路四段101巷140弄1~30號,"25.0069279,121.56287999999995"
673,住宅竊盜,1050124,19~21,台北市中山區民生西路45巷9弄1~30號,"25.0590931,121.52097270000002"
674,住宅竊盜,1050125,07~09,台北市內湖區安康路434巷20弄1~30號,"25.0665728,121.61550499999998"
675,住宅竊盜,1050125,10~12,台北市大安區黎和里和平東路三段416巷25弄1~30號,"25.0177844,121.55850510000005"
676,住宅竊盜,1050125,10~12,台北市北投區中庸里雙全街62巷1~30號,"25.1376,121.50067760000002"
677,住宅竊盜,1050125,10~12,台北市中正區黎明里重慶南路一段1~30號,"25.0468944,121.5134031"
678,住宅竊盜,1050126,07~09,台北市士林區百齡里8鄰福港街259巷1~30號,"25.0840298,121.51916959999994"
679,住宅竊盜,1050126,16~18,台北市松山區三民路96巷1~30號,"25.0571965,121.56375270000001"
680,住宅竊盜,1050127,13~15,台北市北投區立賢里實踐街5巷1~30號,"25.1147564,121.50754540000003"
681,住宅竊盜,1050128,13~15,台北市內湖區碧山里7鄰內湖路三段60巷12弄61~90號,"25.0889762,121.59196850000001"
682,住宅竊盜,1050128,19~21,台北市士林區福順里延平北路五段121~150號,"25.0824998,121.51044780000007"
683,住宅竊盜,1050129,04~06,台北市內湖區新明路380巷6弄1~30號,"25.0556152,121.57998709999993"
684,住宅竊盜,1050129,13~15,台北市北投區中央里中正街49巷31弄31~60號,"25.1312991,121.50024510000003"
685,住宅竊盜,1050129,16~18,台北市松山區南京東路五段291巷19弄31~60號,"25.0525428,121.56733989999998"
686,住宅竊盜,1050129,22~24,台北市內湖區文德路208巷6弄1~30號,"25.0779473,121.58326239999997"
687,住宅竊盜,1050130,10~12,台北市大安區黎孝里和平東路三段271~300號,"25.0223056,121.55505070000004"
688,住宅竊盜,1050130,22~24,台北市信義區忠孝東路四段481~510號,"25.041347,121.56041549999998"
689,住宅竊盜,1050131,10~12,台北市中山區民權東路三段61~90號,"25.0625501,121.5432045"
690,住宅竊盜,1050131,22~24,台北市中山區林森北路107巷31~60號,"25.0502007,121.52612199999999"
691,住宅竊盜,1050201,19~21,台北市松山區南京東路五段181~210號,"25.0511923,121.56514609999999"
692,住宅竊盜,1050202,19~21,台北市南港區九如里研究院路三段10巷1~30號,"25.0351181,121.61396050000008"
693,住宅竊盜,1050203,04~06,台北市大同區玉泉里西寧北路86巷1~30號,"25.052127,121.50865899999997"
694,住宅竊盜,1050203,07~09,台北市中山區新生北路三段87巷1~30號,"25.0674623,121.52817230000005"
695,住宅竊盜,1050203,10~12,台北市松山區南京東路五段389巷11弄1~30號,"25.0525075,121.56941619999998"
696,住宅竊盜,1050203,19~21,台北市南港區仁福里福德街373巷31~60號,"25.039398,121.59165499999995"
697,住宅竊盜,1050204,13~15,台北市文山區萬隆里萬隆街61~90號,"25.0004769,121.53660000000002"
698,住宅竊盜,1050205,07~09,台北市中山區新生北路二段127巷31~60號,"25.0599131,121.52943549999998"
699,住宅竊盜,1050205,16~18,台北市士林區天壽里中山北路六段441巷1~30號,"25.1166112,121.52698770000006"
700,住宅竊盜,1050207,07~09,台北市中山區中山北路一段33巷1~30號,"25.0488445,121.52158750000001"
701,住宅竊盜,1050207,16~18,台北市大安區錦安里麗水街17巷1~30號,"25.029318,121.52931699999999"
702,住宅竊盜,1050208,19~21,台北市大安區臨江里5鄰通化街123巷31~60號,"25.0291,121.5552927"
703,住宅竊盜,1050209,10~12,台北市內湖區成功路二段250巷1~30號,"25.065579,121.59330699999998"
704,住宅竊盜,1050209,22~24,台北市大安區通安里17鄰通化街170巷1~30號,"25.028154,121.55321320000007"
705,住宅竊盜,1050210,07~09,台北市萬華區大理街160巷23弄1~30號,"25.0321164,121.49372010000002"
706,住宅竊盜,1050210,07~09,台北市松山區精忠里民生東路四段55巷1~30號,"25.058151,121.55059000000006"
707,住宅竊盜,1050210,13~15,台北市士林區福中里12鄰通河東街一段124巷1~30號,"25.086729,121.51619099999994"
708,住宅竊盜,1050210,19~21,台北市士林區天和里中山北路七段114巷61弄1~30號,"25.1232584,121.53536889999998"
709,住宅竊盜,1050211,10~12,台北市中山區民生東路二段147巷5弄1~30號,"25.0592981,121.53494249999994"
710,住宅竊盜,1050212,01~03,台北市士林區福林里10鄰中山北路五段280巷1~30號,"25.086834,121.527826"
711,住宅竊盜,1050212,16~18,台北市萬華區三水街61~90號,"25.035749,121.50369879999994"
712,住宅竊盜,1050213,19~21,台北市信義區正和里光復南路421巷91~120號,"25.0362022,121.55963159999999"
713,住宅竊盜,1050214,19~21,台北市南港區東新里向陽路120巷2弄1~30號,"25.0546952,121.59703719999993"
714,住宅竊盜,1050217,01~03,台北市中正區水源里羅斯福路四段52巷16弄1~30號,"25.0145578,121.53367960000003"
715,住宅竊盜,1050217,10~12,台北市中山區吉林路199巷1~30號,"25.0600039,121.53131580000002"
716,住宅竊盜,1050217,16~18,台北市北投區吉利里石牌路一段39巷120弄1~30號,"25.1170735,121.5095804"
717,住宅竊盜,1050218,01~03,台北市中山區農安街1~30號,"25.0652239,121.52910840000004"
718,住宅竊盜,1050218,01~03,台北市中山區民權東路二段152巷6弄1~30號,"25.0614617,121.53513529999998"
719,住宅竊盜,1050219,13~15,台北市松山區市民大道五段121~150號,"25.04785,121.56339100000002"
720,住宅竊盜,1050219,16~18,台北市中山區伊通街99巷15之1~30號,"25.0533244,121.53586989999997"
721,住宅竊盜,1050220,01~03,台北市士林區福順里重慶北路四段61~90號,"25.0824444,121.51294810000002"
722,住宅竊盜,1050220,07~09,台北市內湖區港富里18鄰內湖路一段737巷91~120號,"25.0824259,121.57928560000005"
723,住宅竊盜,1050220,19~21,台北市萬華區大理街159巷3弄1~30號,"25.0349693,121.49609520000001"
724,住宅竊盜,1050221,07~09,台北市萬華區萬大路277巷31~60號,"25.0319463,121.50073799999996"
725,住宅竊盜,1050222,10~12,台北市萬華區萬大路486巷37弄1~30號,"25.019974,121.49632099999997"
726,住宅竊盜,1050223,04~06,台北市中正區愛國里9鄰延平南路258巷1~30號,"25.0330108,121.50717350000002"
727,住宅竊盜,1050223,13~15,台北市北投區福興里自強街5巷91~120號,"25.1125655,121.51088370000002"
728,住宅竊盜,1050224,13~15,台北市士林區後港里大南路391~420號,"25.090054,121.51622999999995"
729,住宅竊盜,1050225,10~12,台北市文山區辛亥路六段31~60號,"24.9902151,121.55249320000007"
730,住宅竊盜,1050225,22~24,台北市內湖區新明路219巷2弄1~30號,"25.0578054,121.58784830000002"
731,住宅竊盜,1050226,07~09,台北市中正區文盛里羅斯福路三段316巷9弄1~30號,"25.015572,121.53184299999998"
732,住宅竊盜,1050226,10~12,台北市大安區正聲里仁愛路四段391~420號,"25.0378756,121.55623230000003"
733,住宅竊盜,1050227,10~12,台北市萬華區中華路2段364巷1 ~ 30號,"25.0287765,121.5044408"
734,住宅竊盜,1050227,19~21,台北市萬華區中華路二段416巷61~90號,"25.0274703,121.50380399999995"
735,住宅竊盜,1050228,16~18,台北市中山區新生北路二段27巷1~30號,"25.0538059,121.52841039999998"
736,住宅竊盜,1050301,10~12,台北市松山區東新街54巷1~30號,"25.061762,121.56540500000006"
737,住宅竊盜,1050302,13~15,台北市大同區市民大道一段181~210號,"25.0488651,121.51640169999996"
738,住宅竊盜,1050303,01~03,台北市士林區社新里6鄰社子街31~60號,"25.0876342,121.50786700000003"
739,住宅竊盜,1050303,07~09,台北市北投區吉慶里承德路七段164巷1~30號,"25.1133394,121.50874729999998"
740,住宅竊盜,1050304,07~09,台北市中山區民族東路31~60號,"25.066597,121.53843899999993"
741,住宅竊盜,1050304,10~12,台北市北投區開明里復興四路8巷1~30號,"25.141831,121.50008000000003"
742,住宅竊盜,1050305,22~24,台北市士林區天壽里16鄰天母西路31~60號,"25.1185422,121.52429000000006"
743,住宅竊盜,1050306,01~03,台北市大同區至聖里大龍街241 ~ 270號,"25.0710797,121.5159334"
744,住宅竊盜,1050306,10~12,台北市中山區龍江路295巷1~30號,"25.0607962,121.54112439999994"
745,住宅竊盜,1050307,16~18,台北市內湖區內湖路二段301~330號,"25.0826133,121.59100519999993"
746,住宅竊盜,1050307,22~24,台北市大安區建倫里22鄰忠孝東路四段170巷17弄1~30號,"25.0400232,121.55087460000004"
747,住宅竊盜,1050308,01~03,台北市文山區景慶里景福街242巷1~30號,"24.9933972,121.5397461"
748,住宅竊盜,1050308,10~12,台北市中正區南福里羅斯福路一段90巷1~30號,"25.0299644,121.51968480000005"
749,住宅竊盜,1050308,13~15,台北市內湖區新富街31~60號,"25.0592026,121.58317690000001"
750,住宅竊盜,1050310,13~15,台北市萬華區大理街31~60號,"25.0346823,121.5020786"
751,住宅竊盜,1050310,16~18,台北市大安區光武里24鄰復興南路一段135巷1~30號,"25.0428162,121.54422260000001"
752,住宅竊盜,1050311,01~03,台北市士林區社新里社子街112巷20弄1~30號,"25.0875794,121.50528770000005"
753,住宅竊盜,1050311,01~03,台北市士林區社新里19鄰社子街22巷65弄1~30號,"25.0868208,121.50570930000004"
754,住宅竊盜,1050312,01~03,台北市松山區寶清街1~30號,"25.0496729,121.56912469999997"
755,住宅竊盜,1050313,07~09,台北市松山區南京東路五段251巷22弄31~60號,"25.051926,121.56426369999997"
756,住宅竊盜,1050314,16~18,台北市士林區蘭興里德行西路93巷6弄1~30號,"25.105136,121.52109300000006"
757,住宅竊盜,1050314,16~18,台北市信義區六合里信義路五段150巷391~420號,"25.024408,121.57113300000003"
758,住宅竊盜,1050314,19~21,台北市中山區錦州街31~60號,"25.0604257,121.5264588"
759,住宅竊盜,1050314,19~21,台北市中山區林森北路391~420號,"25.0598131,121.52540079999994"
760,住宅竊盜,1050314,22~24,台北市中山區市民大道三段121~150號,"25.0447758,121.53844849999996"
761,住宅竊盜,1050315,13~15,台北市中山區中山北路一段33巷31~60號,"25.048525,121.52324499999997"
762,住宅竊盜,1050316,07~09,台北市士林區永福里莊頂路91~120號,"25.1100833,121.55264769999997"
763,住宅竊盜,1050316,19~21,台北市北投區開明里中和街278巷13樓,"25.140576,121.50079779999999"
764,住宅竊盜,1050317,07~09,台北市中正區南福里羅斯福路二段8巷14弄1~30號,"25.0284444,121.52037129999997"
765,住宅竊盜,1050318,07~09,台北市大安區群賢里和平東路2段301 ~ 330號,"25.0249231,121.54492430000005"
766,住宅竊盜,1050318,22~24,台北市中山區林森北路391~420號,"25.0598131,121.52540079999994"
767,住宅竊盜,1050320,13~15,台北市中正區水源里汀州路三段230巷25弄1~30號,"25.0107676,121.53303470000003"
768,住宅竊盜,1050320,16~18,台北市中山區中山北路一段33巷20弄1~30號,"25.080659,121.52650900000003"
769,住宅竊盜,1050321,10~12,台北市士林區天母里天母北路87巷2弄1~30號,"25.12252,121.52696200000003"
770,住宅竊盜,1050321,22~24,台北市中山區中山北路二段137巷24之1~30號,"25.0613344,121.52463499999999"
771,住宅竊盜,1050322,16~18,台北市大安區建倫里安和路一段31~60號,"25.0385025,121.5507748"
772,住宅竊盜,1050323,01~03,台北市士林區天祿里士東路91巷1~30號,"25.1125094,121.52899619999994"
773,住宅竊盜,1050323,22~24,台北市中正區頂東里羅斯福路三段58巷1~30號,"25.0221677,121.52587210000002"
774,住宅竊盜,1050324,19~21,台北市中山區長春路91~120號,"25.0548889,121.52882840000007"
775,住宅竊盜,1050325,01~03,台北市內湖區內湖路一段411巷1~30號,"25.0864375,121.5573647"
776,住宅竊盜,1050328,19~21,台北市萬華區長泰街241~270號,"25.0214346,121.4946658"
777,住宅竊盜,1050328,22~24,台北市大安區德安里敦化南路1段331 ~ 360號,"25.033956,121.54855729999997"
778,住宅竊盜,1050330,10~12,台北市內湖區文德路22巷16弄1~30號,"25.0774328,121.58002520000002"
779,住宅竊盜,1050330,22~24,台北市北投區中庸里大業路691 ~ 720號,"25.1371817,121.50018469999998"
780,住宅竊盜,1050331,22~24,台北市士林區臨溪里至善路二段323巷1~30號,"25.0981533,121.54124839999997"
781,住宅竊盜,1050401,16~18,台北市萬華區頂碩里7鄰大埔街1~30號,"25.0324315,121.50443769999993"
782,住宅竊盜,1050401,22~24,台北市信義區永吉里松山路151~180號,"25.046597,121.57801500000005"
783,住宅竊盜,1050402,19~21,台北市信義區大道里中坡南路1~30號,"25.0431247,121.58299690000001"
784,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,"25.0233825,121.50234599999999"
785,住宅竊盜,1050403,13~15,台北市萬華區青年路31~60號,"25.0233825,121.50234599999999"
786,住宅竊盜,1050403,16~18,台北市北投區榮華里富貴一路1巷1~30號,"25.1140843,121.52380459999995"
787,住宅竊盜,1050403,19~21,台北市萬華區廣州街61~90號,"25.0364893,121.50256939999997"
788,住宅竊盜,1050404,07~09,台北市北投區中央里中央南路一段102巷1~30號,"25.131082,121.500088"
789,住宅竊盜,1050404,10~12,台北市北投區石牌里明德路67巷1~30號,"25.1084885,121.51832910000007"
790,住宅竊盜,1050405,22~24,台北市大安區錦泰里7鄰杭州南路二段61巷1~30號,"25.0303582,121.52242339999998"
791,住宅竊盜,1050406,16~18,台北市大同區景星里迪化街2段61 ~ 90號,"25.0655341,121.50944660000005"
792,住宅竊盜,1050407,07~09,台北市文山區興旺里10鄰福興路4巷7弄1~30號,"25.0033591,121.55136270000003"
793,住宅竊盜,1050407,10~12,台北市中正區南門里延平南路181~210號,"25.0342563,121.5075713"
794,住宅竊盜,1050407,13~15,台北市大同區蓬萊里大龍街181~210號,"25.069009,121.51600299999996"
795,住宅竊盜,1050408,13~15,台北市大同區光能里寧夏路31~60號,"25.0567183,121.51537400000007"
796,住宅竊盜,1050408,19~21,台北市南港區舊莊里合順街8巷5弄31~60號,"25.04224,121.61934900000006"
797,住宅竊盜,1050408,19~21,台北市松山區民生東路三段112巷7弄1~30號,"25.0586401,121.54636789999995"
798,住宅竊盜,1050409,19~21,台北市萬華區新和里19鄰中華路二段416巷61~90號,"25.0275063,121.50308059999998"
799,住宅竊盜,1050410,01~03,台北市文山區華興里24鄰富山路1~30號,"24.988767,121.55299500000001"
800,住宅竊盜,1050410,16~18,台北市松山區南京東路五段391~420號,"25.0515093,121.56938949999994"
801,住宅竊盜,1050410,22~24,台北市內湖區康寧路三段99巷10弄1~30號,"25.0723414,121.61050879999993"
802,住宅竊盜,1050411,19~21,台北市內湖區成功路三段91~120號,"25.0786078,121.58982400000002"
803,住宅竊盜,1050413,19~21,台北市士林區福華里12鄰承德路四段40巷121~150號,"25.081763,121.52046700000005"
804,住宅竊盜,1050414,01~03,台北市中山區松江路37巷1~30號,"25.0476381,121.53338150000002"
805,住宅竊盜,1050414,01~03,台北市松山區寶清街1~30號,"25.0496729,121.56912469999997"
806,住宅竊盜,1050414,19~21,台北市士林區社子里中正路601~630號,"25.086769,121.50843800000007"
807,住宅竊盜,1050415,10~12,台北市大安區古風里師大路31~60號,"25.0245266,121.52819899999997"
808,住宅竊盜,1050415,10~12,台北市大安區光信里光復南路451 ~ 480號,"25.0351258,121.5573928"
809,住宅竊盜,1050416,01~03,台北市士林區聖山里15鄰德行東路190巷6弄1~30號,"25.1077034,121.5313827"
810,住宅竊盜,1050416,07~09,台北市北投區湖山里紗帽路1~30號,"25.139911,121.53305799999998"
811,住宅竊盜,1050416,22~24,台北市中正區永昌里汀州路一段242巷1~30號,"25.0272215,121.51029549999998"
812,住宅竊盜,1050418,22~24,台北市中正區永功里汀州路1段312巷1 ~ 30號,"25.0259702,121.51194629999998"
813,住宅竊盜,1050419,01~03,台北市中正區永昌里汀州路一段211~240號,"25.0273402,121.51015619999998"
814,住宅竊盜,1050419,19~21,台北市文山區萬盛里羅斯福路五段53巷1~30號,"25.0068444,121.5393967"
815,住宅竊盜,1050419,19~21,台北市大同區永樂里民樂街1~30號,"25.054353,121.51030700000001"
816,住宅竊盜,1050419,19~21,台北市北投區永明里立農街二段202巷2弄1~30號,"25.1180993,121.51405"
817,住宅竊盜,1050419,22~24,台北市內湖區內湖路一段91巷1~30號,"25.0846722,121.5609399"
818,住宅竊盜,1050420,19~21,台北市中正區永昌里汀州路一段242巷1~30號,"25.0272215,121.51029549999998"
819,住宅竊盜,1050421,01~03,台北市中山區民權東路二段135巷1~30號,"25.0643204,121.53520040000001"
820,住宅竊盜,1050421,16~18,台北市北投區永和里行義路140巷1~30號,"25.129682,121.52804500000002"
821,住宅竊盜,1050423,04~06,台北市北投區文化里文化三路61~90號,"25.1394116,121.49811649999992"
822,住宅竊盜,1050424,04~06,台北市中正區頂東里晉江街124巷8弄1~30號,"25.021838,121.52507160000005"
823,住宅竊盜,1050424,10~12,台北市信義區六藝里永吉路180巷70弄1 ~ 30號,"25.0429787,121.57132200000001"
824,住宅竊盜,1050425,04~06,台北市中山區農安街1 ~ 30號,"25.0652239,121.52910840000004"
825,住宅竊盜,1050425,10~12,台北市大安區仁愛里大安路一段106巷1~30號,"25.0396433,121.54622310000002"
826,住宅竊盜,1050425,10~12,台北市萬華區環河南路2段271 ~ 300號,"25.031456,121.49066500000004"
827,住宅竊盜,1050425,22~24,台北市松山區慶城街31~60號,"25.054026,121.54553399999998"
828,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151 ~ 180號,"25.1192968,121.51496259999999"
829,住宅竊盜,1050425,22~24,台北市北投區東華里立農街2段151 ~ 180號,"25.1192968,121.51496259999999"
830,住宅竊盜,1050426,04~06,台北市萬華區萬大路277巷31~60號,"25.0319463,121.50073799999996"
831,住宅竊盜,1050426,13~15,台北市中山區吉林路161巷1~30號,"25.0590072,121.53091189999998"
832,住宅竊盜,1050427,04~06,台北市信義區大道里忠孝東路五段790巷25弄1~30號,"25.0424718,121.5828219"
833,住宅竊盜,1050427,04~06,台北市中山區林森北路119巷31~60號,"25.0505507,121.5262629"
834,住宅竊盜,1050427,07~09,台北市內湖區行善路361~390號,"25.0564969,121.57524739999997"
835,住宅竊盜,1050427,13~15,台北市大同區玉泉里忠孝西路二段1~30號,"25.0482151,121.50991640000007"
836,住宅竊盜,1050427,16~18,台北市大安區仁愛里大安路一段96巷1~30號,"25.0407239,121.54575899999998"
837,住宅竊盜,1050427,16~18,台北市南港區重陽里向陽路258巷,"25.0583266,121.59485419999999"
838,住宅竊盜,1050429,19~21,台北市中正區永昌里中華路二段381巷1~30號,"25.0265755,121.50786960000005"
839,住宅竊盜,1050430,10~12,台北市大同區斯文里承德路三段61~90號,"25.0663286,121.51810520000004"
840,住宅竊盜,1050501,10~12,台北市大安區臥龍街151~180號,"25.024116,121.54686400000003"
841,住宅竊盜,1050501,22~24,台北市大安區正聲里03鄰光復南路260巷31~60號,"25.0401451,121.55601569999999"
842,住宅竊盜,1050502,10~12,台北市大同區朝陽里南京西路344巷31~60號,"25.0529685,121.51224239999999"
843,住宅竊盜,1050502,13~15,台北市松山區敦化北路145巷18弄1~30號,"25.053503,121.55034899999998"
844,住宅竊盜,1050503,19~21,台北市大安區敦煌里信義路四段265巷20弄1~30號,"25.0345536,121.55439839999997"
845,住宅竊盜,1050505,13~15,台北市大同區斯文里承德路三段61~90號,"25.0663286,121.51810520000004"
846,住宅竊盜,1050506,01~03,台北市南港區東新里興南街64巷26弄1 ~ 30號,"25.0548991,121.60129549999999"
847,住宅竊盜,1050508,07~09,台北市大同區星明里太原路175巷1~30號,"25.055896,121.51709299999993"
848,住宅竊盜,1050508,07~09,台北市內湖區安泰街31~60號,"25.0735387,121.61831789999997"
849,住宅竊盜,1050508,19~21,台北市大安區龍圖里建國南路2段79巷1 ~ 30號,"25.0309495,121.53827679999995"
850,住宅竊盜,1050509,19~21,台北市中山區大直街52巷1~30號,"25.082533,121.54612599999996"
851,住宅竊盜,1050510,13~15,台北市士林區舊佳里11鄰前街61~90號,"25.0983138,121.52618830000006"
852,住宅竊盜,1050510,19~21,台北市萬華區萬大路71巷31~60號,"25.0307549,121.50161079999998"
853,住宅竊盜,1050511,22~24,台北市大安區光信里仁愛路四段408巷1~30號,"25.036786,121.55689689999997"
854,住宅竊盜,1050512,01~03,台北市大安區建倫里忠孝東路4段170巷17弄1 ~ 30號,"25.0400232,121.55087460000004"
855,住宅竊盜,1050512,10~12,台北市文山區忠順里014鄰興隆路4段145巷83弄1 ~ 30號,"24.9851891,121.56199749999996"
856,住宅竊盜,1050512,16~18,台北市文山區興家里27鄰興隆路三段185巷7弄1~30號,"24.9955854,121.56147620000002"
857,住宅竊盜,1050513,07~09,台北市中山區新生北路二段61~90號,"25.0613244,121.52961749999997"
858,住宅竊盜,1050513,16~18,台北市大安區住安里信義路四段1~30號,"25.0330113,121.54542839999999"
859,住宅竊盜,1050513,16~18,台北市萬華區西園路二段241~270號,"25.0264692,121.49347820000003"
860,住宅竊盜,1050513,16~18,台北市萬華區青年路152巷1~30號,"25.0209749,121.50216410000007"
861,住宅竊盜,1050513,22~24,台北市萬華區中華路二段416巷61~90號,"25.0274703,121.50380399999995"
862,住宅竊盜,1050514,13~15,台北市士林區天和里天母東路107巷1~30號,"25.1187026,121.53672989999995"
863,住宅竊盜,1050515,01~03,台北市中正區龍光里和平西路二段1~30號,"25.0286917,121.51365859999999"
864,住宅竊盜,1050515,10~12,台北市中山區新生北路二段91~120號,"25.0573288,121.52789459999997"
865,住宅竊盜,1050515,19~21,台北市大同區鄰江里酒泉街241~270號,"25.0721495,121.50965670000005"
866,住宅竊盜,1050518,19~21,台北市萬華區康定路278巷17弄,"25.0395722,121.50192659999993"
867,住宅竊盜,1050520,01~03,台北市內湖區內溝里康樂街201巷1~30號,"25.0763074,121.62263050000001"
868,住宅竊盜,1050520,16~18,台北市萬華區寶興街80巷31~60號,"25.025444,121.49372349999999"
869,住宅竊盜,1050521,04~06,台北市北投區開明里翠雲街26巷1~30號,"25.144214,121.50652400000001"
870,住宅竊盜,1050521,04~06,台北市中山區民權東路二段135巷1~30號,"25.0643204,121.53520040000001"
871,住宅竊盜,1050522,07~09,台北市大同區保安里哈密街59巷38弄31~60號,"25.0741249,121.51498070000002"
872,住宅竊盜,1050522,13~15,台北市士林區福志里幸福街5巷1~30號,"25.0966313,121.52824910000004"
873,住宅竊盜,1050524,13~15,台北市內湖區港富里13鄰港墘路37巷1~30號,"25.0822659,121.57859029999997"
874,住宅竊盜,1050526,16~18,台北市北投區永和里行義路241~270號,"25.13445,121.52853700000003"
875,住宅竊盜,1050528,22~24,台北市文山區木新里15鄰木新路二段66巷1~30號,"24.987622,121.57081300000004"
876,住宅竊盜,1050530,10~12,台北市南港區鴻福里玉成街235巷23弄1 ~ 30號,"25.0430491,121.58575910000002"
877,住宅竊盜,1050530,13~15,台北市大安區臨江里通化街39巷50弄1~30號,"25.0281944,121.55463179999992"
878,住宅竊盜,1050531,01~03,台北市南港區東新里興南街61~90號,"25.0559759,121.60054500000001"
879,住宅竊盜,1050601,13~15,台北市北投區東華里立農街2段151~180號,"25.1192968,121.51496259999999"
